	Lambda	X
31354	0.9550000000000001	0.7502107301616998
31355	0.9550000000000001	0.6748397689753316
31356	0.9550000000000001	0.4165320646370208
31357	0.9550000000000001	0.9223545612296987
31358	0.9550000000000001	0.23065013804501294
31359	0.9550000000000001	0.633014648051022
31360	0.9550000000000001	0.8728243663262505
31361	0.9550000000000001	0.3714846088473551
31362	0.9550000000000001	0.87821508637015
31363	0.9550000000000001	0.35653247347734346
31364	0.9550000000000001	0.40762576207792517
31365	0.9550000000000001	0.9150676573040311
31366	0.9550000000000001	0.25180296454114465
31367	0.9550000000000001	0.6791010701048774
31368	0.9550000000000001	0.8077750701443467
31369	0.9550000000000001	0.5422974632532606
31370	0.9550000000000001	0.19240054913125137
31371	0.9550000000000001	0.45142053645184194
31372	0.9550000000000001	0.943899681898711
31373	0.9550000000000001	0.1674433437159834
31374	0.9550000000000001	0.47951659137746505
31375	0.9550000000000001	0.1404292395859442
31376	0.9550000000000001	0.8091002558394119
31377	0.9550000000000001	0.1365509350248847
31378	0.9550000000000001	0.2789187332543366
31379	0.9550000000000001	0.7088298814425829
31380	0.9550000000000001	0.7567446136828794
31381	0.9550000000000001	0.660827921628585
31382	0.9550000000000001	0.4714070347862755
31383	0.9550000000000001	0.4247368269810075
31384	0.9550000000000001	0.21292514607096635
31385	0.9550000000000001	0.5922358909384033
31386	0.9550000000000001	0.48376613801442664
31387	0.9550000000000001	0.7556188833713778
31388	0.9550000000000001	0.6632620579382609
31389	0.9550000000000001	0.832114144569728
31390	0.9550000000000001	0.48066426835301274
31391	0.9550000000000001	0.2557471548484549
31392	0.9550000000000001	0.7942722633940021
31393	0.9550000000000001	0.5751458230979837
31394	0.9550000000000001	0.250055377653021
31395	0.9550000000000001	0.8136366823029338
31396	0.9550000000000001	0.6106764160130983
31397	0.9550000000000001	0.8978516721929009
31398	0.9550000000000001	0.3012344567552828
31399	0.9550000000000001	0.3315552156173562
31400	0.9550000000000001	0.8243739974658403
31401	0.9550000000000001	0.5005865459715592
31402	0.9550000000000001	0.29407296644561337
31403	0.9550000000000001	0.7620256603393808
31404	0.9550000000000001	0.6492990236689415
31405	0.9550000000000001	0.8518639466466981
31406	0.9550000000000001	0.9293340829567448
31407	0.9550000000000001	0.21027612065361592
31408	0.9550000000000001	0.5859805985014039
31409	0.9550000000000001	0.23641868769886967
31410	0.9550000000000001	0.8564665261976644
31411	0.9550000000000001	0.6347752462791747
31412	0.9550000000000001	0.8706674007834009
31413	0.9550000000000001	0.3774377374005657
31414	0.9550000000000001	0.3373498259715145
31415	0.9550000000000001	0.4783309190153997
31416	0.9550000000000001	0.2467555475568478
31417	0.9550000000000001	0.21420141588250505
31418	0.9550000000000001	0.25900973772293556
31419	0.9550000000000001	0.6941278802862796
31420	0.9550000000000001	0.2772720335444664
31421	0.9550000000000001	0.7305961899716766
31422	0.9550000000000001	0.7151719260393998
31423	0.9550000000000001	0.7968182266210295
31424	0.9550000000000001	0.5690296392345621
31425	0.9550000000000001	0.932631255733985
31426	0.9550000000000001	0.20061553840393181
31427	0.9550000000000001	0.5628279185952809
31428	0.9550000000000001	0.18937785408670654
31429	0.9550000000000001	0.5352447934061241
31430	0.9550000000000001	0.36878033559132467
31431	0.9550000000000001	0.8749959686183753
31432	0.9550000000000001	0.3654738522353209
31433	0.9550000000000001	0.3400319270051975
31434	0.9550000000000001	0.836919021487284
31435	0.9550000000000001	0.43016324535492717
31436	0.9550000000000001	0.2021523909617532
31437	0.9550000000000001	0.5665463904043625
31438	0.9550000000000001	0.9342059180618851
31439	0.9550000000000001	0.1959941833001413
31440	0.9550000000000001	0.4902353263494593
31441	0.9550000000000001	0.7431395927474171
31442	0.9550000000000001	0.6377023637979629
31443	0.9550000000000001	0.8670223723101782
31444	0.9550000000000001	0.3874583201747522
31445	0.9550000000000001	0.7842573837894619
31446	0.9550000000000001	0.598843919123146
31447	0.9550000000000001	0.7131349994698477
31448	0.9550000000000001	0.7487967175810794
31449	0.9550000000000001	0.67783488050262
31450	0.9550000000000001	0.5372978775970807
31451	0.9550000000000001	0.17792143783500242
31452	0.9550000000000001	0.5064383646257711
31453	0.9550000000000001	0.39338143043819696
31454	0.9550000000000001	0.28960773758966835
31455	0.9550000000000001	0.65971222133294
31456	0.9550000000000001	0.46718686578497487
31457	0.9550000000000001	0.1496015090088384
31458	0.9550000000000001	0.43249533510048704
31459	0.9550000000000001	0.19775835887900972
31460	0.9550000000000001	0.49939118617317385
31461	0.9550000000000001	0.6410165037123362
31462	0.9550000000000001	0.8628069168577859
31463	0.9550000000000001	0.2741711573805421
31464	0.9550000000000001	0.7245702474992655
31465	0.9550000000000001	0.7222285142023318
31466	0.9550000000000001	0.48713512711181955
31467	0.9550000000000001	0.3981210902296265
31468	0.9550000000000001	0.7291035472820093
31469	0.9550000000000001	0.7181318637283914
31470	0.9550000000000001	0.7394001014170735
31471	0.9550000000000001	0.7771776698105377
31472	0.9550000000000001	0.6152403052068262
31473	0.9550000000000001	0.8930939505837103
31474	0.9550000000000001	0.3147458109518666
31475	0.9550000000000001	0.9021796873440752
31476	0.9550000000000001	0.7525428713734943
31477	0.9550000000000001	0.8222058208094936
31478	0.9550000000000001	0.6652783319704847
31479	0.9550000000000001	0.8291290427764015
31480	0.9550000000000001	0.5274220666942583
31481	0.9550000000000001	0.6138583780522311
31482	0.9550000000000001	0.8945539943447204
31483	0.9550000000000001	0.31060680181224365
31484	0.9550000000000001	0.5832287933308742
31485	0.9550000000000001	0.6317989178944544
31486	0.9550000000000001	0.36740702534070857
31487	0.9550000000000001	0.3700672135982712
31488	0.9550000000000001	0.8765357351033023
31489	0.9550000000000001	0.3612016247137116
31490	0.9550000000000001	0.7914943288386815
31491	0.9550000000000001	0.1876744652264151
31492	0.9550000000000001	0.5310047124761844
31493	0.9550000000000001	0.5947145308963451
31494	0.9550000000000001	0.6913898216169462
31495	0.9550000000000001	0.7875106673413881
31496	0.9550000000000001	0.5912095876762562
31497	0.9550000000000001	0.518324633485421
31498	0.9550000000000001	0.13925818060976988
31499	0.9550000000000001	0.781378803561753
31500	0.9550000000000001	0.6055468152821583
31501	0.9550000000000001	0.15851018112642085
31502	0.9550000000000001	0.463679602909118
31503	0.9550000000000001	0.15297988363300752
31504	0.9550000000000001	0.4415076865816421
31505	0.9550000000000001	0.9389213977485853
31506	0.9550000000000001	0.1821268478413376
31507	0.9550000000000001	0.5170907943273118
31508	0.9550000000000001	0.19894055973529784
31509	0.9550000000000001	0.5587603065751936
31510	0.9550000000000001	0.7796057334533539
31511	0.9550000000000001	0.6096508729335507
31512	0.9550000000000001	0.2982612677697057
31513	0.9550000000000001	0.769533489104827
31514	0.9550000000000001	0.22307209331171932
31515	0.9550000000000001	0.3164738415543332
31516	0.9550000000000001	0.8006151619925702
31517	0.9550000000000001	0.5598407291073073
31518	0.9550000000000001	0.18432829287285107
31519	0.9550000000000001	0.5226312476795985
31520	0.9550000000000001	0.9525872786671785
31521	0.9550000000000001	0.1417232238778689
31522	0.9550000000000001	0.41129124536168465
31523	0.9550000000000001	0.918153738774333
31524	0.9550000000000001	0.24285998494319835
31525	0.9550000000000001	0.5259579554114534
31526	0.9550000000000001	0.22870833468683005
31527	0.9550000000000001	0.6286407481963244
31528	0.9550000000000001	0.5798339009255485
31529	0.9550000000000001	0.31313073079130577
31530	0.9550000000000001	0.6261403601888805
31531	0.9550000000000001	0.8809900070294201
31532	0.9550000000000001	0.34879559271048555
31533	0.9550000000000001	0.8492646541174965
31534	0.9550000000000001	0.9202392386206482
31535	0.9550000000000001	0.327269274499432
31536	0.9550000000000001	0.26314450952835833
31537	0.9550000000000001	0.7025891354031795
31538	0.9550000000000001	0.7680198182024204
31539	0.9550000000000001	0.6359969792622673
31540	0.9550000000000001	0.869154957401503
31541	0.9550000000000001	0.3816016929253926
31542	0.9550000000000001	0.2166260153193674
31543	0.9550000000000001	0.6444189213160373
31544	0.9550000000000001	0.5295119996796256
31545	0.9550000000000001	0.6767021540271502
31546	0.9550000000000001	0.8115914118151758
31547	0.9550000000000001	0.5328339653448273
31548	0.9550000000000001	0.3548794057403118
31549	0.9550000000000001	0.4135093396687444
31550	0.9550000000000001	0.23760893035469516
31551	0.9550000000000001	0.587829258822531
31552	0.9550000000000001	0.24076331840084855
31553	0.9550000000000001	0.6554100333296687
31554	0.9550000000000001	0.8434198337924553
31555	0.9550000000000001	0.688339749730707
31556	0.9550000000000001	0.7926509951714378
31557	0.9550000000000001	0.6504348139418457
31558	0.9550000000000001	0.8503181890742706
31559	0.9550000000000001	0.5782874430940511
31560	0.9550000000000001	0.21925894251714545
31561	0.9550000000000001	0.607025152063591
31562	0.9550000000000001	0.29075601534379536
31563	0.9550000000000001	0.8332792424714582
31564	0.9550000000000001	0.24397054617569308
31565	0.9550000000000001	0.47728389482212186
31566	0.9550000000000001	0.8380046162563731
31567	0.9550000000000001	0.42724966379659085
31568	0.9550000000000001	0.6165108360987894
31569	0.9550000000000001	0.8917367468431019
31570	0.9550000000000001	0.31858734679942663
31571	0.9550000000000001	0.2829243321556505
31572	0.9550000000000001	0.7414015455135303
31573	0.9550000000000001	0.8445534670286494
31574	0.9550000000000001	0.44805651121153706
31575	0.9550000000000001	0.49162152652264585
31576	0.9550000000000001	0.1663207443273365
31577	0.9550000000000001	0.2396815400785845
31578	0.9550000000000001	0.1808632165680938
31579	0.9550000000000001	0.5138993795077234
31580	0.9550000000000001	0.7235530473819085
31581	0.9550000000000001	0.5107180791855412
31582	0.9550000000000001	0.5507511414396488
31583	0.9550000000000001	0.7169386379426433
31584	0.9550000000000001	0.6927450256719863
31585	0.9550000000000001	0.7014729919180763
31586	0.9550000000000001	0.3729693952250483
31587	0.9550000000000001	0.8196799013745659
31588	0.9550000000000001	0.5125251946774514
31589	0.9550000000000001	0.745866416887799
31590	0.9550000000000001	0.6839990910082901
31591	0.9550000000000001	0.5617213374874855
31592	0.9550000000000001	0.608553713060906
31593	0.9550000000000001	0.8716975137445654
31594	0.9550000000000001	0.3745968169108465
31595	0.9550000000000001	0.34641661953298747
31596	0.9550000000000001	0.8403331825547636
31597	0.9550000000000001	0.4698713812103008
31598	0.9550000000000001	0.4261808939873228
31599	0.9550000000000001	0.234812453001342
31600	0.9550000000000001	0.8577461915316619
31601	0.9550000000000001	0.4403964013566757
31602	0.9550000000000001	0.2036336052438183
31603	0.9550000000000001	0.5701177460221137
31604	0.9550000000000001	0.5678474924947021
31605	0.9550000000000001	0.5574329765900696
31606	0.9550000000000001	0.8173061661362695
31607	0.9550000000000001	0.2113729372180747
31608	0.9550000000000001	0.8301871329198538
31609	0.9550000000000001	0.4462695796725213
31610	0.9550000000000001	0.17474247077776717
31611	0.9550000000000001	0.5560416415846019
31612	0.9550000000000001	0.7889323792573797
31613	0.9550000000000001	0.34110583156197755
31614	0.9550000000000001	0.1735974577443086
31615	0.9550000000000001	0.9265070203707307
31616	0.9550000000000001	0.8048575899132533
31617	0.9550000000000001	0.5494795247964082
31618	0.9550000000000001	0.16866693482736378
31619	0.9550000000000001	0.48268776975737193
31620	0.9550000000000001	0.3762334168863768
31621	0.9550000000000001	0.2616533019833497
31622	0.9550000000000001	0.7734019615395616
31623	0.9550000000000001	0.2730208548642699
31624	0.9550000000000001	0.5444214865751984
31625	0.9550000000000001	0.6826278562666228
31626	0.9550000000000001	0.888262900403094
31627	0.9550000000000001	0.32839344438967777
31628	0.9550000000000001	0.2698933215027865
31629	0.9550000000000001	0.2323650010358382
31630	0.9550000000000001	0.8680816357617073
31631	0.9550000000000001	0.3845514677127398
31632	0.9550000000000001	0.7988099401656611
31633	0.9550000000000001	0.5642195347641935
31634	0.9550000000000001	0.5412751969998383
31635	0.9550000000000001	0.43748329231107264
31636	0.9550000000000001	0.5339093807932729
31637	0.9550000000000001	0.43522014074892584
31638	0.9550000000000001	0.3860434901827048
31639	0.9550000000000001	0.6306539212972062
31640	0.9550000000000001	0.36359183248031574
31641	0.9550000000000001	0.383009104891655
31642	0.9550000000000001	0.32004779073055406
31643	0.9550000000000001	0.8064099880868787
31644	0.9550000000000001	0.5456636406828433
31645	0.9550000000000001	0.3509912596883615
31646	0.9550000000000001	0.20731254344344133
31647	0.9550000000000001	0.29993256162465265
31648	0.9550000000000001	0.25372538495306357
31649	0.9550000000000001	0.6693683585313257
31650	0.9550000000000001	0.4341748912478287
31651	0.9550000000000001	0.19468225162136218
31652	0.9550000000000001	0.5483497875468052
31653	0.9550000000000001	0.3536419492019237
31654	0.9550000000000001	0.7328540779026225
31655	0.9550000000000001	0.946732318685124
31656	0.9550000000000001	0.6851975908256249
31657	0.9550000000000001	0.5075075492317028
31658	0.9550000000000001	0.5196820074089858
31659	0.9550000000000001	0.26869942682611475
31660	0.9550000000000001	0.6803310068629648
31661	0.9550000000000001	0.5471630875452296
31662	0.9550000000000001	0.4746280400678849
31663	0.9550000000000001	0.5899387893462407
31664	0.9550000000000001	0.9171316883226379
31665	0.9550000000000001	0.6663704675989274
31666	0.9550000000000001	0.8274982338066721
31667	0.9550000000000001	0.5238196867785341
31668	0.9550000000000001	0.7707092052637322
31669	0.9550000000000001	0.4101275145816535
31670	0.9550000000000001	0.24566355916725247
31671	0.9550000000000001	0.8615100001646363
31672	0.9550000000000001	0.22434948031288285
31673	0.9550000000000001	0.3078002902312078
31674	0.9550000000000001	0.7861335834768899
31675	0.9550000000000001	0.5018972475094842
31676	0.9550000000000001	0.5740299031019038
31677	0.9550000000000001	0.8904101072173174
31678	0.9550000000000001	0.3223367744109688
31679	0.9550000000000001	0.8820548072519209
31680	0.9550000000000001	0.8739444423520368
31681	0.9550000000000001	0.7316093965698456
31682	0.9550000000000001	0.19341929984855144
31683	0.9550000000000001	0.6952148013251274
31684	0.9550000000000001	0.3886479057196051
31685	0.9550000000000001	0.3032060636559234
31686	0.9550000000000001	0.7062643293071583
31687	0.9550000000000001	0.8125949452502425
31688	0.9550000000000001	0.3785240832287135
31689	0.9550000000000001	0.33392582419520367
31690	0.9550000000000001	0.9191936341712221
31691	0.9550000000000001	0.35975031908652955
31692	0.9550000000000001	0.7745003563933789
31693	0.9550000000000001	0.4176059114933257
31694	0.9550000000000001	0.8856966699360288
31695	0.9550000000000001	0.33561243764600945
31696	0.9550000000000001	0.3452546900847063
31697	0.9550000000000001	0.709877777911144
31698	0.9550000000000001	0.5999283334514178
31699	0.9550000000000001	0.4944667943999505
31700	0.9550000000000001	0.6044307031561076
31701	0.9550000000000001	0.4312572659917207
31702	0.9550000000000001	0.4066010685158105
31703	0.9550000000000001	0.330226023347114
31704	0.9550000000000001	0.6735675205255556
31705	0.9550000000000001	0.3441448400879872
31706	0.9550000000000001	0.3899457292615218
31707	0.9550000000000001	0.543322501319463
31708	0.9550000000000001	0.45246888310209643
31709	0.9550000000000001	0.47588622517417656
31710	0.9560000000000001	0.17453105650081607
31711	0.9560000000000001	0.49830722155534213
31712	0.9560000000000001	0.955986481551251
31713	0.9560000000000001	0.13176773130499908
31714	0.9560000000000001	0.38453998961301983
31715	0.9560000000000001	0.8937952067246786
31716	0.9560000000000001	0.31308617012119894
31717	0.9560000000000001	0.7958616720862308
31718	0.9560000000000001	0.5719301199248911
31719	0.9560000000000001	0.9316947368043352
31720	0.9560000000000001	0.20357467885438532
31721	0.9560000000000001	0.5705727372991506
31722	0.9560000000000001	0.2009183294511109
31723	0.9560000000000001	0.5641516901695685
31724	0.9560000000000001	0.9366503397279464
31725	0.9560000000000001	0.1890084854535066
31726	0.9560000000000001	0.5348861615140578
31727	0.9560000000000001	0.9502641306150788
31728	0.9560000000000001	0.1487677837698886
31729	0.9560000000000001	0.4307142440912592
31730	0.9560000000000001	0.9334420217667124
31731	0.9560000000000001	0.19844426736317056
31732	0.9560000000000001	0.5581359301935287
31733	0.9560000000000001	0.9400995534240437
31734	0.9560000000000001	0.17884282898328502
31735	0.9560000000000001	0.5093126568002392
31736	0.9560000000000001	0.13294440487252973
31737	0.9560000000000001	0.38777283456799644
31738	0.9560000000000001	0.8971942032661241
31739	0.9560000000000001	0.3034230528117212
31740	0.9560000000000001	0.7794182349361314
31741	0.9560000000000001	0.6107225960351848
31742	0.9560000000000001	0.8987445629785021
31743	0.9560000000000001	0.2990039291623512
31744	0.9560000000000001	0.7716580668001058
31745	0.9560000000000001	0.6284701981749755
31746	0.9560000000000001	0.8791879981258734
31747	0.9560000000000001	0.354193404252439
31748	0.9560000000000001	0.8574458548406696
31749	0.9560000000000001	0.41397277436413743
31750	0.9560000000000001	0.9212980089116888
31751	0.9560000000000001	0.23396964963979838
31752	0.9560000000000001	0.6411077961659337
31753	0.9560000000000001	0.8635928104010768
31754	0.9560000000000001	0.3972557341774952
31755	0.9560000000000001	0.9066293456069918
31756	0.9560000000000001	0.27642170065245314
31757	0.9560000000000001	0.7297139099254103
31758	0.9560000000000001	0.7176741133146163
31759	0.9560000000000001	0.7410436691575757
31760	0.9560000000000001	0.6947445412452024
31761	0.9560000000000001	0.7825920422325514
31762	0.9560000000000001	0.6033588721254686
31763	0.9560000000000001	0.27810951248852805
31764	0.9560000000000001	0.7329785117029226
31765	0.9560000000000001	0.7111590760078753
31766	0.9560000000000001	0.753249582180913
31767	0.9560000000000001	0.6690578453166269
31768	0.9560000000000001	0.8243061711540761
31769	0.9560000000000001	0.5012841881043559
31770	0.9560000000000001	0.2024563255971882
31771	0.9560000000000001	0.5678742207823925
31772	0.9560000000000001	0.19578075019612218
31773	0.9560000000000001	0.5516218250285423
31774	0.9560000000000001	0.9434558196307403
31775	0.9560000000000001	0.1689309424325565
31776	0.9560000000000001	0.483877211512896
31777	0.9560000000000001	0.9547739304606617
31778	0.9560000000000001	0.13537373887251583
31779	0.9560000000000001	0.3944304812997012
31780	0.9560000000000001	0.9039021042513447
31781	0.9560000000000001	0.28425248441594203
31782	0.9560000000000001	0.7446857058995102
31783	0.9560000000000001	0.687185305223517
31784	0.9560000000000001	0.5730173770558126
31785	0.9560000000000001	0.2057370616909822
31786	0.9560000000000001	0.5757704277399572
31787	0.9560000000000001	0.9290427584624776
31788	0.9560000000000001	0.21134969700935638
31789	0.9560000000000001	0.5891368619782374
31790	0.9560000000000001	0.9187606207085577
31791	0.9560000000000001	0.2413510831724349
31792	0.9560000000000001	0.6573791327706155
31793	0.9560000000000001	0.8415128292305566
31794	0.9560000000000001	0.456569761036209
31795	0.9560000000000001	0.9471153925663591
31796	0.9560000000000001	0.1581019502611606
31797	0.9560000000000001	0.4555529403754425
31798	0.9560000000000001	0.15934648288771922
31799	0.9560000000000001	0.4588355730727947
31800	0.9560000000000001	0.15543076914379197
31801	0.9560000000000001	0.44848386946959345
31802	0.9560000000000001	0.28287889525562204
31803	0.9560000000000001	0.7420918591986339
31804	0.9560000000000001	0.6925782464317112
31805	0.9560000000000001	0.7863106980659885
31806	0.9560000000000001	0.5946547553025395
31807	0.9560000000000001	0.914042473572512
31808	0.9560000000000001	0.25503536351688433
31809	0.9560000000000001	0.5372020046379209
31810	0.9560000000000001	0.15109893793736934
31811	0.9560000000000001	0.43695310048175606
31812	0.9560000000000001	0.18706922538576287
31813	0.9560000000000001	0.5300489243263431
31814	0.9560000000000001	0.9517433988791197
31815	0.9560000000000001	0.1443775369390285
31816	0.9560000000000001	0.4189021966589341
31817	0.9560000000000001	0.925140040895121
31818	0.9560000000000001	0.2227647737115495
31819	0.9560000000000001	0.6157523148245011
31820	0.9560000000000001	0.7973310074682873
31821	0.9560000000000001	0.5539821252696923
31822	0.9560000000000001	0.9422852951813854
31823	0.9560000000000001	0.17238998057978133
31824	0.9560000000000001	0.4928082056769884
31825	0.9560000000000001	0.3864241910595057
31826	0.9560000000000001	0.8957874771401809
31827	0.9560000000000001	0.3074265394852295
31828	0.9560000000000001	0.5627510169764816
31829	0.9560000000000001	0.5287638641003697
31830	0.9560000000000001	0.14332038005095746
31831	0.9560000000000001	0.4160459051909666
31832	0.9560000000000001	0.9229407993280583
31833	0.9560000000000001	0.2291827032727859
31834	0.9560000000000001	0.6303708098547174
31835	0.9560000000000001	0.876930532676069
31836	0.9560000000000001	0.3604819293472131
31837	0.9560000000000001	0.8656299470909085
31838	0.9560000000000001	0.39168261944015487
31839	0.9560000000000001	0.9011812576942285
31840	0.9560000000000001	0.2920441139974562
31841	0.9560000000000001	0.7591353587028026
31842	0.9560000000000001	0.6563176251352405
31843	0.9560000000000001	0.8430209676932324
31844	0.9560000000000001	0.45258510599133156
31845	0.9560000000000001	0.9454134602998239
31846	0.9560000000000001	0.16314080117151422
31847	0.9560000000000001	0.4688001285758647
31848	0.9560000000000001	0.4215614335662187
31849	0.9560000000000001	0.9271206006508415
31850	0.9560000000000001	0.21697590258483757
31851	0.9560000000000001	0.6023517822551889
31852	0.9560000000000001	0.27534846828952836
31853	0.9560000000000001	0.7276273645093334
31854	0.9560000000000001	0.7217986498968505
31855	0.9560000000000001	0.6676471316380528
31856	0.9560000000000001	0.8264440148912866
31857	0.9560000000000001	0.49580568527222174
31858	0.9560000000000001	0.31137142263733586
31859	0.9560000000000001	0.7929968368336082
31860	0.9560000000000001	0.5788014205508485
31861	0.9560000000000001	0.9052645312281732
31862	0.9560000000000001	0.28034309245430883
31863	0.9560000000000001	0.7372670535417292
31864	0.9560000000000001	0.7024870353851155
31865	0.9560000000000001	0.769006240233108
31866	0.9560000000000001	0.6344498557504533
31867	0.9560000000000001	0.8719801688188292
31868	0.9560000000000001	0.37420803398827074
31869	0.9560000000000001	0.8823158643695803
31870	0.9560000000000001	0.3454508660649322
31871	0.9560000000000001	0.8455127250510028
31872	0.9560000000000001	0.4459794126748969
31873	0.9560000000000001	0.25251431772205385
31874	0.9560000000000001	0.6813125901740237
31875	0.9560000000000001	0.8050583121141726
31876	0.9560000000000001	0.5495617271890768
31877	0.9560000000000001	0.16603537905408278
31878	0.9560000000000001	0.4763570893371514
31879	0.9560000000000001	0.9533640944230659
31880	0.9560000000000001	0.13956397904177525
31881	0.9560000000000001	0.40585972393571373
31882	0.9560000000000001	0.25372810078443525
31883	0.9560000000000001	0.6838648979291505
31884	0.9560000000000001	0.800898439399732
31885	0.9560000000000001	0.5597374634361284
31886	0.9560000000000001	0.18145469676999154
31887	0.9560000000000001	0.515933907241084
31888	0.9560000000000001	0.7459119457657876
31889	0.9560000000000001	0.7996580405473968
31890	0.9560000000000001	0.392951001631043
31891	0.9560000000000001	0.9024455275473874
31892	0.9560000000000001	0.2884262710888674
31893	0.9560000000000001	0.6707023973381372
31894	0.9560000000000001	0.8217935250006974
31895	0.9560000000000001	0.5076942468986154
31896	0.9560000000000001	0.7848485642323895
31897	0.9560000000000001	0.5980868644387503
31898	0.9560000000000001	0.9109691590894453
31899	0.9560000000000001	0.2639191039016964
31900	0.9560000000000001	0.7048984383554414
31901	0.9560000000000001	0.7646816386418946
31902	0.9560000000000001	0.6441068426589497
31903	0.9560000000000001	0.8596911071901702
31904	0.9560000000000001	0.4078842344800195
31905	0.9560000000000001	0.9162476725416882
31906	0.9560000000000001	0.24864630504098278
31907	0.9560000000000001	0.673113139153819
31908	0.9560000000000001	0.8180706201857365
31909	0.9560000000000001	0.5171335416198797
31910	0.9560000000000001	0.3957192801498212
31911	0.9560000000000001	0.701262129403534
31912	0.9560000000000001	0.3577167795780763
31913	0.9560000000000001	0.8620727214295524
31914	0.9560000000000001	0.40140374328032996
31915	0.9560000000000001	0.2652616171146363
31916	0.9560000000000001	0.7076158947475536
31917	0.9560000000000001	0.6549619604286022
31918	0.9560000000000001	0.17017452614201062
31919	0.9560000000000001	0.48709469137555805
31920	0.9560000000000001	0.13406406891309566
31921	0.9560000000000001	0.2944556884065426
31922	0.9560000000000001	0.7635158702386369
31923	0.9560000000000001	0.6466897741745034
31924	0.9560000000000001	0.85626958275142
31925	0.9560000000000001	0.41715431540617615
31926	0.9560000000000001	0.2266676748167038
31927	0.9560000000000001	0.6246723894713878
31928	0.9560000000000001	0.8836049001507349
31929	0.9560000000000001	0.3418381942658922
31930	0.9560000000000001	0.8403948506142963
31931	0.9560000000000001	0.9482787375707449
31932	0.9560000000000001	0.4912437409360036
31933	0.9560000000000001	0.3045684927028512
31934	0.9560000000000001	0.7814052201992189
31935	0.9560000000000001	0.6061195435921901
31936	0.9560000000000001	0.28579833855788445
31937	0.9560000000000001	0.7475882656712451
31938	0.9560000000000001	0.16486033222564636
31939	0.9560000000000001	0.4732940739986792
31940	0.9560000000000001	0.14172305546605898
31941	0.9560000000000001	0.41172146033224033
31942	0.9560000000000001	0.2392896659295396
31943	0.9560000000000001	0.6528702301149455
31944	0.9560000000000001	0.8478541079894145
31945	0.9560000000000001	0.43974745232507084
31946	0.9560000000000001	0.938924188874388
31947	0.9560000000000001	0.7309982771410766
31948	0.9560000000000001	0.7151199217901674
31949	0.9560000000000001	0.2208116091047192
31950	0.9560000000000001	0.300557610822132
31951	0.9560000000000001	0.7744034277569715
31952	0.9560000000000001	0.6222336796425877
31953	0.9560000000000001	0.8863748738837445
31954	0.9560000000000001	0.33405613310988164
31955	0.9560000000000001	0.8290035654949444
31956	0.9560000000000001	0.4892171080153904
31957	0.9560000000000001	0.3889103150246647
31958	0.9560000000000001	0.34019747750249196
31959	0.9560000000000001	0.8380347513211767
31960	0.9560000000000001	0.4657199743012651
31961	0.9560000000000001	0.4291432124511949
31962	0.9560000000000001	0.5654890000761431
31963	0.9560000000000001	0.19139922464564085
31964	0.9560000000000001	0.5408222124017348
31965	0.9560000000000001	0.44744598708342664
31966	0.9560000000000001	0.3905789553858441
31967	0.9560000000000001	0.900069528847734
31968	0.9560000000000001	0.8036098582508702
31969	0.9560000000000001	0.33180087855641516
31970	0.9560000000000001	0.9305717835657757
31971	0.9560000000000001	0.20686868735674696
31972	0.9560000000000001	0.7196297154441392
31973	0.9560000000000001	0.37276502149806173
31974	0.9560000000000001	0.8806383390007374
31975	0.9560000000000001	0.35014383239026914
31976	0.9560000000000001	0.8519982653444933
31977	0.9560000000000001	0.4822202116228659
31978	0.9560000000000001	0.7543788281761059
31979	0.9560000000000001	0.6666311053426024
31980	0.9560000000000001	0.8279736826260404
31981	0.9560000000000001	0.3057808803093081
31982	0.9560000000000001	0.6012474710514556
31983	0.9560000000000001	0.9080452848048128
31984	0.9560000000000001	0.27234804679032093
31985	0.9560000000000001	0.6824795400308958
31986	0.9560000000000001	0.308796617640197
31987	0.9560000000000001	0.7886519052901264
31988	0.9560000000000001	0.4508786623401473
31989	0.9560000000000001	0.4747833995680787
31990	0.9560000000000001	0.1406405985552092
31991	0.9560000000000001	0.2464173408038728
31992	0.9560000000000001	0.8253915894503281
31993	0.9560000000000001	0.5691693038864786
31994	0.9560000000000001	0.5112154014930901
31995	0.9560000000000001	0.5912919700310239
31996	0.9560000000000001	0.500088069869835
31997	0.9560000000000001	0.43188926756313206
31998	0.9560000000000001	0.5527070568577729
31999	0.9560000000000001	0.2968107045759703
32000	0.9560000000000001	0.7677513534245062
32001	0.9560000000000001	0.6372642017647628
32002	0.9560000000000001	0.8684811255707995
32003	0.9560000000000001	0.3151608785136809
32004	0.9560000000000001	0.5325918852191397
32005	0.9560000000000001	0.14660464695107492
32006	0.9560000000000001	0.4249043810703557
32007	0.9560000000000001	0.20995581125629265
32008	0.9560000000000001	0.5858342723669393
32009	0.9560000000000001	0.6401044106614467
32010	0.9560000000000001	0.6794579395454244
32011	0.9560000000000001	0.8080486541691256
32012	0.9560000000000001	0.5421887694149251
32013	0.9560000000000001	0.15662091066248954
32014	0.9560000000000001	0.4721004159445232
32015	0.9560000000000001	0.7509000249532969
32016	0.9560000000000001	0.816564299943682
32017	0.9560000000000001	0.5209327351019444
32018	0.9560000000000001	0.1378717724311245
32019	0.9560000000000001	0.2697499626197078
32020	0.9560000000000001	0.7166093473078866
32021	0.9560000000000001	0.6905709972720797
